show_id,type,title,director_id,date_added,release_year,rating,duration,description,year_added,month_added
s8740,movie,why we fight: the battle of russia,4500,2017-03-31,1943,tv-pg,82 min,this installment of frank capra's acclaimed documentary series highlights the need for a russo-american alliance to defeat the nazis.,2017,3
s8741,tv show,wild alaska,2,2017-03-31,2015,tv-pg,1 Season,"the natural bounty of alaska sustains its diverse species through extreme weather conditions in three seasons, each with its rewards and challenges.",2017,3
s8742,tv show,wild arabia,2,2017-03-31,2013,tv-pg,1 Season,the widely varied geology and dramatic landscapes in the continental crossroads of arabia harbors a rich history and an abundance of wildlife.,2017,3
s8743,movie,wild wild west,3833,2020-01-01,1999,pg-13,106 min,"armed with an ingenious arsenal, two top-notch government agents are tasked with tracking down a diabolical scientist in this futuristic western.",2020,1
s8744,movie,wildlife,4501,2020-09-01,2018,pg-13,105 min,"a teen’s life in 1960 montana grows complicated when his father is fired, his mother returns to work, and the strain on the family begins to show.",2020,9
s8745,movie,williams,4502,2017-11-04,2017,tv-ma,105 min,this inspiring documentary charts the birth of sir frank williams's renowned racing empire – and the near-fatal crash that nearly stalled its future.,2017,11
s8746,movie,willy wonka & the chocolate factory,4503,2020-01-01,1971,g,100 min,zany willy wonka causes a stir when he announces that golden tickets hidden inside his candy bars will admit holders into his secret confectionary.,2020,1
s8747,movie,winnie,4504,2018-02-26,2017,tv-14,85 min,"winnie mandela speaks about her extraordinary and controversial career, from her early life to her marriage to her ongoing efforts to end apartheid.",2018,2
s8748,tv show,winsanity,2,2018-12-15,2016,tv-g,1 Season,actor donald faison hosts this game show in which contestants must arrange numerical-based trivia tidbits from largest to smallest for various prizes.,2018,12
s8749,movie,winter of our dreams,4330,2016-11-01,1981,nr,86 min,"after the death of a long-ago lover, married philanderer rob tracks down her friend, a drug-addicted prostitute desperate to escape her dead-end life.",2016,11
s8750,tv show,winter sun,2,2017-08-01,2014,tv-ma,1 Season,"years after ruthless businessmen kill his father and order the death of his twin brother, a modest fisherman adopts a new persona to exact revenge.",2017,8
s8751,movie,winter's bone,4505,2019-03-01,2010,r,100 min,"in this unflinching noir drama, a resilient teen goes on the trail of her missing, drug-dealing father when his absence threatens the family's safety.",2019,3
s8752,movie,wish i was here,4506,2018-08-16,2014,r,106 min,"with his acting career moribund, aidan bloom steers a new tack in life, taking over his children's education when private school becomes too costly.",2018,8
s8753,movie,wish man,4507,2019-12-03,2019,tv-14,108 min,"after surviving a life-threatening accident, a troubled cop finds new purpose when he bonds with a terminally ill little boy. based on a true story.",2019,12
s8754,movie,withdrawn,4508,2018-05-01,2017,tv-ma,74 min,"unable to pay bills and unwilling to change his slacker lifestyle, twentysomething aaron hatches a defrauding scheme when he finds a lost credit card.",2018,5
s8755,movie,wolves,4509,2019-03-29,2016,r,109 min,a promising high school basketball player has his eye on an ivy league scholarship. but his father's secret addictions could ruin everything.,2019,3
s8756,tv show,women behind bars,2,2016-11-01,2010,tv-14,3 Seasons,"this reality series recounts true stories of women who have been convicted for murder, including an in-depth examination of each crime.",2016,11
s8757,movie,woodstock,3096,2019-08-13,2019,tv-ma,97 min,"for the 50th anniversary of the legendary woodstock festival, organizers and attendees reminisce about one of the defining moments of the 1960s.",2019,8
s8758,movie,world trade center,713,2019-11-20,2006,pg-13,129 min,"working under treacherous conditions, an army of dedicated rescuers struggles to find anyone who survived the world trade center's tragic collapse.",2019,11
s8759,tv show,world's busiest cities,2,2019-02-01,2017,tv-pg,1 Season,"from moscow to mexico city, three bbc journalists delve into the inner workings of some of the most burgeoning metropolises on earth.",2019,2
s8760,movie,world's weirdest homes,4510,2019-02-01,2015,tv-pg,49 min,"from a bubble-shaped palace to an island built on plastic bottles, tour the world’s most fantastically bizarre residences.",2019,2
s8761,movie,would you rather,4511,2019-06-05,2013,tv-ma,93 min,"in need of cash to help her sick brother, a young woman agrees to take part in a lethal winner-takes-all parlor game hosted by a sadistic millionaire.",2019,6
s8762,movie,wrong no.,4512,2017-07-01,2015,tv-14,133 min,two identical strangers pursue their respective dreams after exchanging lives and getting out from under the thumb of their controlling loved ones.,2017,7
s8763,movie,wrong side raju,1692,2017-10-01,2016,tv-ma,140 min,the life of a chauffeur and part-time bootlegger takes a turn toward the dramatic when a girl approaches him to buy illicit alcohol.,2017,10
s8764,movie,wwii: report from the aleutians,3745,2017-03-31,1943,tv-pg,45 min,filmmaker john huston narrates this oscar-nominated world war ii-era film about life among the u.s. soldiers protecting alaska’s aleutian islands.,2017,3
s8765,movie,wyatt earp,4513,2020-01-01,1994,pg-13,191 min,"legendary lawman wyatt earp is continually at odds with a gang of renegade cowboys, culminating in a fiery showdown with the outlaws at the ok corral.",2020,1
s8766,movie,xx,4514,2017-06-22,2017,r,81 min,this four-part anthology of short horror films features stories that include some traditional themes but all are shown from a female point of view.,2017,6
s8767,movie,xxx,3402,2019-01-01,2002,pg-13,124 min,a notorious underground rush-seeker deemed untouchable by the law is coerced into cooperating with the government to infiltrate a russian crime ring.,2019,1
s8768,movie,xxx: state of the union,3086,2019-01-01,2005,pg-13,101 min,"in this action-packed follow-up to xxx, u.s. intelligence officer augustus gibbons must thwart a massive conspiracy to overthrow the government.",2019,1
s8769,movie,y tu mamá también,2228,2017-06-01,2001,r,106 min,"when rich teens tenoch and julio meet the alluring, older luisa, they try to impress her with stories of a road trip, then convince her to join them.",2017,6
s8770,movie,y.m.i.: yeh mera india,4515,2018-03-01,2008,tv-ma,137 min,"the lives of a middle-aged soap opera addict, an ambitious career woman, a fervent activist and nine others from different walks of indian life intersect in mumbai. but this vibrant melting pot threatens to bubble over with bias and bigotry.",2018,3
s8771,movie,yaadein,3690,2018-03-01,2001,tv-14,171 min,"two young lovers set out to overcome the obstacles that stand in the way of their marriage, beginning with the objections of the girl's father.",2018,3
s8772,movie,yaara o dildaara,2300,2017-11-01,2011,tv-14,132 min,the patriarch of a wealthy family with one industrious son and one who's a playboy arranges for the marriage of one to the woman the other loves.,2017,11
s8773,movie,yamla pagla deewana 2,127,2017-05-01,2013,tv-14,147 min,"up to his old tricks, con man dharam poses as a millionaire to get his younger son married to the daughter of a wealthy businessman.",2017,5
s8774,movie,yanda kartavya aahe,3644,2018-01-01,2006,tv-pg,151 min,"thanks to an arranged marriage that was designed to make an ailing grandmother happy, newlyweds rahul and swati are virtually strangers. can a four-day honeymoon make a difference when it comes to the couple's feelings about each other?",2018,1
s8775,movie,يوم الدين,4516,2019-10-22,2018,tv-14,97 min,"a man cured of leprosy and a young orphan leave their colony for the first time to travel across egypt, hoping to find the families they lost.",2019,10
s8776,tv show,yeh meri family,2,2018-08-31,2018,tv-pg,1 Season,"in the summer of 1998, middle child harshu balances school, family, friendship and other challenges of growing up.",2018,8
s8777,movie,yellowbird,4517,2015-08-05,2014,pg,90 min,"an orphaned bird tags along with a flock on their long migration to africa and becomes a hero when his newfound ""family"" runs into trouble.",2015,8
s8778,movie,yes or no,4518,2018-12-06,2010,tv-pg,111 min,"traditional girl pie is initially uncomfortable with her tomboyish new roommate. but as time goes on, she finds herself increasingly attracted to her.",2018,12
s8779,movie,yes or no 2,4518,2018-11-08,2012,tv-pg,112 min,"no longer university girls, kim and pie face new hurdles in their relationship, including work, new friends and other distractions.",2018,11
s8780,movie,yes or no 2.5,4519,2018-11-08,2015,tv-pg,107 min,"roommates wine and pie find their lives turned upside down when two more ladies move in next door, bringing up past heartaches and new attractions.",2018,11
s8781,tv show,yo-kai watch,2,2016-04-01,2015,tv-y7,1 Season,"nate frees a mythical being trapped in a magic capsule, and the two new friends have adventures with all sorts of troublesome supernatural creatures.",2016,4
s8782,movie,yo-kai watch: the movie,4520,2016-12-01,2016,tv-y7,96 min,"nate's special yo-kai watch is missing. he travels back in time to meet the watch's inventor, his grandfather. together, they must restore history!",2016,12
s8783,movie,yoga hosers,568,2016-12-02,2016,pg-13,88 min,"with an all-important high school party at stake, two teen yoga fanatics enlist a man hunter to help fight an army of monsters created by nazis.",2016,12
s8784,tv show,yoko,2,2018-06-23,2016,tv-y,1 Season,"friends mai, oto and vik's games at the park become magical adventures, thanks to yoko, who can turn playgrounds into spaceships and camping sites.",2018,6
s8785,movie,yoko and his friends,2,2018-06-23,2015,tv-y,78 min,"vik meets new friends in a new city, where they go on exciting adventures together with a magical being. but soon, his family must move again.",2018,6
s8786,tv show,yom,2,2018-06-07,2016,tv-y7,1 Season,"with the mind of a human being, and the body of whichever animal he chooses to be, a young boy protects the world from danger.",2018,6
s8787,movie,you can tutu,4521,2017-12-31,2017,tv-g,87 min,a gifted young ballet dancer struggles to find her footing in an uptight ballet school that brings her and her family to a brand-new neighborhood.,2017,12
s8788,movie,you can’t fight christmas,3842,2017-12-19,2017,tv-pg,85 min,"after stepping in to revitalize his family's hotel, a money-minded businessman clashes with the hotel's cheery, christmas-loving decorator.",2017,12
s8789,movie,you carry me,4522,2016-07-01,2015,tv-ma,157 min,"a soap opera producer, director and makeup artist each face wrenching family turmoil, from teen rebellion and marital infidelity to alzheimer's.",2016,7
